OBJECTID,ntd_id,stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_code,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,agency_id,download_date,x,y
104895,90043,7267914,Eastern Ave & Rickenbacker Rd (SB),,33.988854,-118.161661,,,,0,,,0,,,,09-09-2024,-118.161660999933,33.9888539997905
631655,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525838,Eastern Ave & Olympic Blvd,,34.018594,-118.174012,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.174011999657,34.0185940000974
383263,90154,7439,9th / Broadway,,34.042361,-118.25633,,,7439,,,,Null,,,,09-09-2024,-118.256330000168,34.0423609997017
377020,90147,5800808,Washington Blvd & Oak St (Westbound),,34.036849,-118.277355,,,4003,0,,,0,,,,09-09-2024,-118.277355000222,34.0368490000683
383257,90154,7429,8th / Serrano,,34.057579,-118.306732,,,7429,,,,Null,,,,09-09-2024,-118.306732000393,34.057579000036
168238,90008,802,OLYMPIC WB & BARRINGTON NS,11700 W OLYMPIC BLVD & S BARRINGTON AVE,34.034373,-118.44767,,,2361,,,,0,,,,09-09-2024,-118.447669999553,34.0343730001236
385249,90154,10988,Hilgard / Wyton,,34.074189,-118.43808,,,10988,,,,Null,,,,09-09-2024,-118.438079999704,34.0741890002052
386583,90154,13421,Fairfax / Wilshire,,34.062579,-118.361803,,,13421,,,,Null,,,,09-09-2024,-118.361802999697,34.0625790000884
374773,90147,1804771,Vermont & Vernon Ave.,,34.003978,-118.291469,,,1557,0,,,0,,,,09-09-2024,-118.291469000285,34.0039780003632
375763,90147,357616,Slauson Ave & Vermont Ave (Eastbound),,33.989045,-118.290931,,,5005,0,,,0,,,,09-09-2024,-118.290931000159,33.9890449998056
385842,90154,12117,Hoover / Bellevue,,34.080562,-118.284313,,,12117,,,,Null,,,,09-09-2024,-118.28431300007,34.0805619996527
377091,90147,5801542,Temple St & Glendale Blvd (Eastbound),,34.068029,-118.260497,,,4035,0,,,0,,,,09-09-2024,-118.260497000005,34.0680289997031
379012,90154,718,City Terrace / Rowan,,34.054289,-118.187543,,,718,,,,Null,,,,09-09-2024,-118.187543000286,34.054289000139
384591,90154,9780,San Pedro / 9th,,34.037378,-118.250017,,,9780,,,,Null,,,,09-09-2024,-118.250016999677,34.0373779997803
375176,90147,305262,MLK & San Pedro St.,,34.011059,-118.268309,,,1238,0,,,0,,,,09-09-2024,-118.268309000346,34.0110589998497
379676,90154,1886,Exposition / Figueroa,,34.018438,-118.283,,,1886,,,,Null,,,,09-09-2024,-118.282999999993,34.0184379997745
375437,90147,305880,Adams & Somerset Dr. (Southbound),,34.032628,-118.337471,,,1461,0,,,0,,,,09-09-2024,-118.337471000146,34.0326279997527
104231,90041,5045,Washington/Hooper,,34.021569,-118.245562,,,5045,0,,,0,,,,09-09-2024,-118.24556199996,34.0215690001063
104225,90041,5039,Washington/Griffith,,34.025642,-118.253245,,,5039,0,,,0,,,,09-09-2024,-118.253245000429,34.0256419996771
384585,90154,9771,8th / Concord,,34.022538,-118.207147,,,9771,,,,Null,,,,09-09-2024,-118.207147000309,34.0225379999283
386506,90154,13301,Central / 103rd,,33.942925,-118.254256,,,13301,,,,Null,,,,09-09-2024,-118.254256000383,33.9429250002635
385178,90154,10817,Green Valley / Buckingham,,33.982327,-118.386489,,,10817,,,,Null,,,,09-09-2024,-118.386489000148,33.9823269998993
168161,90008,666,4TH NB & MARGUERITA FS,500 4TH ST & MARGUERITA AVE,34.02746,-118.508171,,,1051,,,,0,,,,09-09-2024,-118.50817100034,34.0274600001647
376427,90147,468986,Overland Ave & National Blvd (Southbound),,34.032603,-118.417785,,,8921,0,,,0,,,,09-09-2024,-118.417785000293,34.0326030003419
103561,90039,715,WASHINGTON BLVD/NATIONAL BLVD,,34.028207,-118.386385,,,913,,,,0,,,,09-09-2024,-118.386385000391,34.0282069998816
103567,90039,723,HAYDEN AVE/WARNER DR,,34.023508,-118.381917,,,523,,,,0,,,,09-09-2024,-118.381917000255,34.0235079997604
384685,90154,9952,Florence / Mountain View,,33.973319,-118.217771,,,9952,,,,Null,,,,09-09-2024,-118.217770999678,33.9733189999302
389849,90154,32059,Holmes / Florence,,33.974899,-118.241249,,,32059,,,,Null,,,,09-09-2024,-118.241248999635,33.9748990001258
379699,90154,1915,Firestone / Long Beach,,33.95546,-118.219878,,,1915,,,,Null,,,,09-09-2024,-118.219877999974,33.9554599996702
386529,90154,13331,Central / 95th,,33.950375,-118.254288,,,13331,,,,Null,,,,09-09-2024,-118.25428800017,33.9503750000387
375740,90147,357322,88th Pl & Central Ave (Northbound),,33.956399,-118.256304,,,5386,0,,,0,,,,09-09-2024,-118.256304000229,33.9563990003061
383357,90154,7633,Florence / 5th,,33.974454,-118.322344,,,7633,,,,Null,,,,09-09-2024,-118.322343999582,33.9744540003155
381691,90154,5061,Fremont / Mission,,34.080238,-118.151741,,,5061,,,,Null,,,,09-09-2024,-118.151741000371,34.0802379999775
642083,99424,607,Fair Oaks Ave & Del Mar Blvd,,34.140331,-118.150568,,,13403,Null,,,Null,,,,09-09-2024,-118.150568000036,34.1403309998392
630962,90263,3070365,Stewart-Gary & Old River School,,33.940205,-118.154024,,,,0,,,0,,,,09-09-2024,-118.154024000393,33.9402049999528
386560,90154,13393,Eastern / Slauson,,33.985484,-118.162266,,,13393,,,,Null,,,,09-09-2024,-118.162266000006,33.9854840000375
104866,90043,1671075,Bandini Blvd & West of Malt Ave,,33.987742,-118.14407,,,,0,,,0,,,,09-09-2024,-118.144069999597,33.9877420002949
377068,90147,5800995,Hazard Ave & Ramboz Dr (Southbound) (4277),,34.054042,-118.17851,,,4277,0,,,0,,,,09-09-2024,-118.17850999993,34.0540419997087
631626,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525809,Eastern Ave & Hauck St,,34.053945,-118.172586,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.172585999602,34.0539449998581
385226,90154,10932,Hawthorne / El Segundo,,33.916688,-118.352722,,,10932,,,,Null,,,,09-09-2024,-118.35272199966,33.9166880000367
375076,90147,303314,Sunset & Western Ave.,,34.098174,-118.309567,,,2628,0,,,0,,,,09-09-2024,-118.309566999886,34.0981740001545
382355,90154,6021,Santa Monica / Hoover,,34.090756,-118.284741,,,6021,,,,Null,,,,09-09-2024,-118.284740999692,34.0907559997548
380701,90154,3504,Figueroa / Buena Vista,,34.132013,-118.189036,,,3504,,,,Null,,,,09-09-2024,-118.189036000289,34.1320129997559
390513,90154,23200116,Sepulveda / 30th,,33.897553,-118.395865,,,23200116,,,,Null,,,,09-09-2024,-118.395864999738,33.8975529998375
390396,90154,20500003,Wilmington / 123rd,,33.921001,-118.239218,,,20500003,,,,Null,,,,09-09-2024,-118.239218000405,33.9210009997815
375414,90147,305857,San Vicente & La Brea Ave. (southbound),,34.050157,-118.344426,,,1437,0,,,0,,,,09-09-2024,-118.344425999621,34.050157000055
168138,90008,622,PICO WB & SAWTELLE NS,11300 W PICO BLVD & SAWTELLE BLVD,34.035261,-118.43866,,,2244,,,,0,,,,09-09-2024,-118.438659999662,34.0352609999824
168144,90008,629,SAWTELLE SB & OHIO NS,1200 SAWTELLE BLVD & OHIO AVE,34.048417,-118.450142,,,2251,,,,0,,,,09-09-2024,-118.450141999722,34.0484170001811
380037,90154,2449,Wilshire / Curson,,34.062328,-118.35461,,,2449,,,,Null,,,,09-09-2024,-118.354609999672,34.0623279999789
381242,90154,4424,Beverly / Dayton,,34.068832,-118.40062,,,4424,,,,Null,,,,09-09-2024,-118.400619999929,34.0688319997816
385865,90154,12149,La Cienega / Rosewood,,34.080342,-118.376694,,,12149,,,,Null,,,,09-09-2024,-118.376694000259,34.080342000091
373207,90146,1747,Figueroa St and 3rd St E,,34.055277,-118.254281,,,1747,0,,,0,,,,09-09-2024,-118.254280999599,34.0552769998733
373871,90146,3589,Flower St. and 3rd St.,,34.054085,-118.25387,,,3589,0,,,0,,,,09-09-2024,-118.253869999695,34.0540850002361
384562,90154,9711,1st / Vignes,,34.048591,-118.23409,,,9711,,,,Null,,,,09-09-2024,-118.234089999945,34.0485910001379
631632,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525815,Pomeroy St & City Terrace Dr,,34.050987,-118.188466,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.188466000376,34.0509869996407
376404,90147,4688101,Hill St & 8th St (Southbound),,34.044265,-118.25606,,,9304,0,,,0,,,,09-09-2024,-118.256059999831,34.044264999839
390519,90154,25400133,Crenshaw / Pico,,34.047567,-118.327023,,,25400133,,,,Null,,,,09-09-2024,-118.327022999605,34.0475670001277
374750,90147,1804745,Vernon & McKinley Ave. (CW),,34.00386,-118.261008,,,1512,0,,,0,,,,09-09-2024,-118.261008000366,34.0038599999765
384021,90154,8732,Arlington / Vernon,,34.003421,-118.318295,,,8732,,,,Null,,,,09-09-2024,-118.318294999746,34.0034209999826
381906,90154,5360,Normandie / Slauson,,33.988924,-118.300071,,,5360,,,,Null,,,,09-09-2024,-118.300070999747,33.9889240000837
379035,90154,769,Hooper / 60th,,33.985368,-118.252211,,,769,,,,Null,,,,09-09-2024,-118.252211000011,33.9853679999961
388404,90154,16353,Sunset / Rosemont,,34.078155,-118.266116,,,16353,,,,Null,,,,09-09-2024,-118.266115999836,34.0781549998912
381027,90154,4056,Normandie / 1st,,34.073049,-118.30026,,,4056,,,,Null,,,,09-09-2024,-118.300259999893,34.0730489998629
167923,90008,283,4TH NB & PICO FS,1800 4TH ST & PICO BLVD,34.010065,-118.487662,,,1054,,,,0,,,,09-09-2024,-118.487661999771,34.0100649999568
168261,90008,833,PICO WB & 10TH NS,1000 PICO BLVD & 10TH ST,34.01353,-118.480701,,,1339,,,,0,,,,09-09-2024,-118.480701000448,34.0135300001082
390734,90154,80137,26th Street / Bergamot Station,,34.027995,-118.46912,,,80137,0,80137S,,Null,,,,09-09-2024,-118.469119999755,34.0279950002097
382570,90154,6342,Stocker / Don Felipe,,34.005855,-118.338969,,,6342,,,,Null,,,,09-09-2024,-118.338969000171,34.0058550001389
375199,90147,305406,Grand & 27th St.,,34.025431,-118.273,,,1261,0,,,0,,,,09-09-2024,-118.273000000064,34.0254310001801
384568,90154,9731,Compton / 55th,,33.992796,-118.247598,,,9731,,,,Null,,,,09-09-2024,-118.24759800011,33.9927960003168
605615,90214,5726866,Century Blvd. / International Rd.,,33.945302,-118.381807,,,204,0,,,0,,,,09-09-2024,-118.381806999752,33.9453020000785
103544,90039,698,MINDANAO WY/GLENCOE AVE,,33.985705,-118.437288,,,742,,,,0,,,,09-09-2024,-118.437288000033,33.9857050002625
376742,90147,486102,Admiralty Way & Calif Yacht Club (Westbound),,33.983861,-118.445937,,,9106,0,,,0,,,,09-09-2024,-118.44593700025,33.9838610003207
103538,90039,692,CULVER BLVD/WESTLAWN AVE,,33.988746,-118.422831,,,736,,,,0,,,,09-09-2024,-118.422830999839,33.9887460001613
382576,90154,6350,Stocker / Valley Ridge,,34.004572,-118.347526,,,6350,,,,Null,,,,09-09-2024,-118.347526000326,34.00457200035
168587,90008,1516,WALGROVE SB & LUCILLE NS,WALGROVE AVE & LUCILLE AVE,33.998805,-118.447634,,,2960,,,,0,,,,09-09-2024,-118.447633999568,33.9988050003015
379722,90154,1956,Florence / California,,33.971846,-118.203684,,,1956,,,,Null,,,,09-09-2024,-118.203684000278,33.9718460000397
631532,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525710,Nadeau St & Central Ave,,33.967385,-118.256069,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.256069000052,33.967385000089
377383,90147,8213393,Avalon Blvd & Manchester Ave,,33.959962,-118.265061,,,5427,0,,,0,,,,09-09-2024,-118.2650610004,33.9599619998892
379968,90154,2330,Culver / Pacific,,33.958295,-118.449016,,,2330,,,,Null,,,,09-09-2024,-118.449016000141,33.9582949997379
390542,90154,25400211,Imperial / I-105 W Exit 2A,,33.931053,-118.374962,,,25400211,,,,Null,,,,09-09-2024,-118.374961999882,33.9310530001394
384539,90154,9673,120th / San Pedro,,33.92363,-118.269221,,,9673,,,,Null,,,,09-09-2024,-118.269220999666,33.923630000175
374063,90146,896,Cal State LA E,,34.062486,-118.168473,,,896,0,,,0,,,,09-09-2024,-118.168473000191,34.0624860003479
386629,90154,13507,Fremont / Mission,,34.07949,-118.152023,,,13507,,,,Null,,,,09-09-2024,-118.152023000403,34.0794900002922
385301,90154,11087,Huntington / Fremont,,34.104171,-118.152729,,,11087,,,,Null,,,,09-09-2024,-118.152728999859,34.1041709996325
642106,99424,631,Fair Oaks Ave & Corson St,,34.15084,-118.150335,,,3464,Null,,,Null,,,,09-09-2024,-118.150335000407,34.1508400002863
389878,90154,32170,Laurel Canyon / Hollywood,,34.101596,-118.365556,,,32170,,,,Null,,,,09-09-2024,-118.365556000155,34.1015959998738
385132,90154,10745,Glendale / Fargo,,34.092199,-118.258825,,,10745,,,,Null,,,,09-09-2024,-118.258824999903,34.0921989999166
381714,90154,5092,Glendale / Colorado,,34.142469,-118.249211,,,5092,,,,Null,,,,09-09-2024,-118.249210999763,34.1424689997086
383804,90154,8353,Wilcox / Florence,,33.969483,-118.177657,,,8353,,,,Null,,,,09-09-2024,-118.17765700016,33.9694829998108
631603,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525785,Cesar Chavez Ave & Mednik Ave,,34.040523,-118.161581,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.161580999567,34.040522999873
104941,90043,7267978,Eastern Ave Ramona Blvd (SB),,34.059237,-118.172781,,,,0,,,0,,,,09-09-2024,-118.172780999595,34.0592370000906
168115,90008,588,MONTANA WB & 24TH FS,2400 MONTANA AVE & 24TH ST,34.039864,-118.485804,,,1255,,,,0,,,,09-09-2024,-118.485803999896,34.0398639999535
168610,90008,1546,26TH NB & SANTA MONICA FS,26TH ST & SANTA MONICA BLVD,34.033592,-118.474562,,,2992,,,,0,,,,09-09-2024,-118.474562000035,34.0335920001773
387957,90154,15635,3rd / Gardner,,34.070536,-118.353496,,,15635,,,,Null,,,,09-09-2024,-118.353495999787,34.070535999847
605638,90214,5726889,Grand Ave. / Center St.,,33.919337,-118.404601,,,227,0,,,0,,,,09-09-2024,-118.404600999993,33.9193370003356
382378,90154,6052,Santa Monica / Vista,,34.090641,-118.352138,,,6052,,,,Null,,,,09-09-2024,-118.352138000402,34.0906409998663
387124,90154,14387,Santa Monica / Crescent Heights,,34.090908,-118.365753,,,14387,,,,Null,,,,09-09-2024,-118.365752999799,34.0909080000534
377137,90147,5802521,6th St & Valencia St (Westbound),,34.056378,-118.267589,,,4082,0,,,0,,,,09-09-2024,-118.267588999747,34.0563779998993
379129,90154,908,Crenshaw / 8th,,34.058956,-118.320448,,,908,,,,Null,,,,09-09-2024,-118.320448000072,34.0589560002615
381050,90154,4127,Olympic / Doheny,,34.059266,-118.389571,,,4127,,,,Null,,,,09-09-2024,-118.389571000412,34.059266000004
381960,90154,5432,Robertson / Cattaraugus,,34.034696,-118.389193,,,5432,,,,Null,,,,09-09-2024,-118.38919300012,34.034695999706
390711,90154,80134,Westwood / Rancho Park Station,,34.036816,-118.424576,,,80134,0,80134S,,Null,,,,09-09-2024,-118.424575999737,34.0368160001936
167946,90008,321,SANTA MONICA WB & CENTINELA FS,3200 SANTA MONICA BLVD & WELLESLEY AVE,34.038415,-118.46806,,,1393,,,,0,,,,09-09-2024,-118.468060000297,34.0384150002031
376055,90147,400890,Western & 3rd (Southbound),,34.068601,-118.309195,,,2519,0,,,0,,,,09-09-2024,-118.30919500034,34.0686009997131
388621,90154,16750,Wilshire / Serrano,,34.061847,-118.306424,,,16750,,,,Null,,,,09-09-2024,-118.306424000421,34.0618470001882
381883,90154,5331,Normandie / 5th,,34.065259,-118.300239,,,5331,,,,Null,,,,09-09-2024,-118.300238999977,34.0652589998193
383211,90154,7351,6th / Grand,,34.04877,-118.255482,,,7351,,,,Null,,,,09-09-2024,-118.255482000421,34.0487700000075
386460,90154,13196,7th / Boyle,,34.033861,-118.22014,,,13196,,,,Null,,,,09-09-2024,-118.220139999915,34.0338610003195
377312,90147,6723470,7th St & Olive St,,34.046658,-118.255696,,,10530,0,,,0,,,,09-09-2024,-118.255695999783,34.0466579998734
379058,90154,801,Compton / 46th,,34.002057,-118.247606,,,801,,,,Null,,,,09-09-2024,-118.247605999608,34.0020569998378
388452,90154,16421,Vernon / Hoover,,34.00385,-118.287468,,,16421,,,,Null,,,,09-09-2024,-118.287468000129,34.0038500001003
375222,90147,305462,Vernon & Budlong Ave.,,34.003724,-118.295709,,,1319,0,,,0,,,,09-09-2024,-118.295708999917,34.0037239999208
374727,90147,1804491,Gage & Holmes Ave. (Northbound),,33.981942,-118.240896,,,1610,0,,,0,,,,09-09-2024,-118.240896000356,33.9819420000907
382547,90154,6280,Soto / Slauson,,33.989463,-118.219175,,,6280,,,,Null,,,,09-09-2024,-118.219174999992,33.989462999889
379891,90154,2195,Glendale / Reservoir,,34.078311,-118.260238,,,2195,,,,Null,,,,09-09-2024,-118.260238000437,34.0783109997582
381296,90154,4523,Obama / Hauser,,34.021707,-118.366188,,,4523,,,,Null,,,,09-09-2024,-118.366187999992,34.0217069997261
103346,90039,466,OVERLAND AVE/WASHINGTON BLVD,,34.017253,-118.405718,,,910,,,,0,,,,09-09-2024,-118.405718000252,34.0172529997037
375391,90147,305834,Adams & 7th Ave. (Northbound),,34.032565,-118.324074,,,1462,0,,,0,,,,09-09-2024,-118.324074000309,34.0325649998239
104179,90041,50192,Washington / Broadway LA W,,34.030066,-118.264474,,,50192,0,,,0,,,,09-09-2024,-118.264473999871,34.0300660001577
375145,90147,305196,Grand & 30th St.,,34.023218,-118.274281,,,1204,0,,,0,,,,09-09-2024,-118.274281000354,34.0232179999899
379304,90154,1254,Adams / Hooper,,34.016558,-118.249886,,,1254,,,,Null,,,,09-09-2024,-118.249886000156,34.0165579997043
375809,90147,358196,Century Blvd & Hoover St (Eastbound),,33.945419,-118.286574,,,5254,0,,,0,,,,09-09-2024,-118.286574000351,33.9454189997086
380555,90154,3273,Imperial / Mona,,33.929175,-118.230892,,,3273,,,,Null,,,,09-09-2024,-118.230892000229,33.9291750001987
103515,90039,669,CULVER BLVD/CENTINELA AVE,,33.991201,-118.420594,,,713,,,,0,,,,09-09-2024,-118.420593999847,33.9912010000232
103444,90039,595,SEPULVEDA BLVD/BRADDOCK DR,,34.002931,-118.406642,,,624,,,,0,,,,09-09-2024,-118.406642000167,34.0029309998965
168192,90008,712,COLORADO WB & 11TH FS,1100 COLORADO AVE & 11TH ST,34.018962,-118.485699,,,1178,,,,0,,,,09-09-2024,-118.485699000314,34.0189619998185
376719,90147,486070,Culver Blvd & Lafayette Pl (Northbound),,34.021944,-118.395841,,,9040,0,,,0,,,,09-09-2024,-118.395841000347,34.021943999796
379745,90154,1984,Florence / Otis,,33.970818,-118.194005,,,1984,,,,Null,,,,09-09-2024,-118.194004999842,33.9708180002709
631457,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525635,Compton Ave & 70th St,,33.976454,-118.2478,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.247799999777,33.9764539997138
378663,90154,184,Atlantic / Santa Ana,,33.961164,-118.185653,,,184,,,,Null,,,,09-09-2024,-118.185652999726,33.9611640000903
384393,90154,9361,Compton / 83rd,,33.963034,-118.247797,,,9361,,,,Null,,,,09-09-2024,-118.247797000302,33.9630340002274
386606,90154,13455,Figueroa / 84th,,33.962308,-118.28285,,,13455,,,,Null,,,,09-09-2024,-118.282850000205,33.9623079999457
375786,90147,357922,Vermont Ave & Manchester Ave (Northbound),,33.960419,-118.291536,,,5227,0,,,0,,,,09-09-2024,-118.291536000232,33.9604189998567
384614,90154,9817,Broadway / Cedar,,34.14642,-118.2445,,,9817,,,,Null,,,,09-09-2024,-118.244499999953,34.1464200002479
641490,99423,216,Glendale at Wilson,,34.148456,-118.246196,,,,Null,,,Null,,,,09-09-2024,-118.246196000345,34.1484560002265
104918,90043,7267945,Eastern Ave & 61 St (NB),,33.980896,-118.162748,,,,0,,,0,,,,09-09-2024,-118.162748000055,33.9808960003523
104131,90041,50140,Washington/Ransom,,34.004139,-118.170923,,,50140,0,,,0,,,,09-09-2024,-118.17092299972,34.0041390003676
104795,90043,1667951,Leonis St & Hepworth Ave,,34.006545,-118.170738,,,,0,,,0,,,,09-09-2024,-118.170737999772,34.0065450000998
104254,90041,5079,Washington/Arrowmill,,34.006929,-118.179608,,,5079,0,,,0,,,,09-09-2024,-118.179607999922,34.0069290000393
104033,90041,4055,3rd/Eastern,,34.033255,-118.173308,,,4055,0,,,0,,,,09-09-2024,-118.17330799985,34.0332550000741
381196,90154,4331,Pasadena / Sycamore,,34.11189,-118.17458,,,4331,,,,Null,,,,09-09-2024,-118.174579999919,34.1118899996502
387147,90154,14418,Santa Monica / Hancock,,34.086709,-118.381859,,,14418,,,,Null,,,,09-09-2024,-118.381858999631,34.0867089998717
382647,90154,6446,Talmadge / Prospect,,34.101683,-118.282951,,,6446,,,,Null,,,,09-09-2024,-118.282950999589,34.1016829999667
385278,90154,11034,Hollywood / Whitley,,34.101714,-118.333158,,,11034,,,,Null,,,,09-09-2024,-118.33315799982,34.1017139996789
375122,90147,304818,Fountain & Las Palmas Ave.,,34.09434,-118.336457,,,2663,0,,,0,,,,09-09-2024,-118.336456999819,34.0943400000783
641613,99423,342,Colorado at Fischer,,34.142616,-118.236583,,,,Null,,,Null,,,,09-09-2024,-118.23658300003,34.1426160000957
383950,90154,8580,Yosemite / Townsend,,34.132853,-118.201529,,,8580,,,,Null,,,,09-09-2024,-118.201529000302,34.1328529997442
383729,90154,8178,Washington / Hope,,34.033268,-118.269937,,,8178,,,,Null,,,,09-09-2024,-118.269937000067,34.0332680003238
